author_type,pr_id,pr_number,pr_html_url
agent,3134131063,346,https://github.com/mochilang/mochi/pull/346
agent,3157496782,2335,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2335
agent,3141099972,56,https://github.com/featureform/enrichmcp/pull/56
agent,3141164003,59,https://github.com/featureform/enrichmcp/pull/59
agent,3245367174,743,https://github.com/wieslawsoltes/Dock/pull/743
agent,3245367094,742,https://github.com/wieslawsoltes/Dock/pull/742
agent,3245367020,741,https://github.com/wieslawsoltes/Dock/pull/741
agent,3106846200,4866,https://github.com/elizaOS/eliza/pull/4866
agent,3107208900,1329,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1329
agent,3107223411,1331,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1331
agent,3107260292,1334,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1334
agent,3158797870,3529,https://github.com/gofiber/fiber/pull/3529
agent,3161436017,3530,https://github.com/gofiber/fiber/pull/3530
agent,3081883367,78,https://github.com/ryokun6/ryos/pull/78
agent,3081938513,519,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/519
agent,3083442664,140,https://github.com/OpenHFT/Java-Thread-Affinity/pull/140
agent,3083469285,148,https://github.com/OpenHFT/Java-Thread-Affinity/pull/148
agent,3148153273,13097,https://github.com/hmislk/hmis/pull/13097
agent,3161531502,2394,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2394
agent,3161479687,570,https://github.com/Pioreactor/pioreactor/pull/570
agent,3169407539,17,https://github.com/Bastelschlumpf/M5PaperWeather/pull/17
agent,3127224951,1776,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1776
agent,3115798928,188,https://github.com/StephenDev0/StikDebug/pull/188
agent,3116980419,3867,https://github.com/RSSNext/Folo/pull/3867
agent,3105318398,1096,https://github.com/OpenHFT/Chronicle-Wire/pull/1096
agent,3132601272,22,https://github.com/joamag/boytacean/pull/22
agent,3132727391,35,https://github.com/logiscape/mcp-sdk-php/pull/35
agent,3092535538,965,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/965
agent,3092672267,91,https://github.com/nodetool-ai/nodetool/pull/91
agent,3230304908,13926,https://github.com/hmislk/hmis/pull/13926
agent,3230303274,13925,https://github.com/hmislk/hmis/pull/13925
agent,3230188889,1113,https://github.com/openai/openai-agents-python/pull/1113
agent,3184504561,13451,https://github.com/hmislk/hmis/pull/13451
agent,3233322620,9062,https://github.com/langflow-ai/langflow/pull/9062
agent,3264193798,369,https://github.com/mrgnlabs/marginfi-v2/pull/369
agent,3204993084,5226,https://github.com/mochilang/mochi/pull/5226
agent,3204994106,5227,https://github.com/mochilang/mochi/pull/5227
agent,3204995171,5228,https://github.com/mochilang/mochi/pull/5228
agent,3205026828,5230,https://github.com/mochilang/mochi/pull/5230
agent,3205028087,5231,https://github.com/mochilang/mochi/pull/5231
agent,3205029049,5232,https://github.com/mochilang/mochi/pull/5232
agent,3205047664,5233,https://github.com/mochilang/mochi/pull/5233
agent,3205048150,5234,https://github.com/mochilang/mochi/pull/5234
agent,3205048602,5235,https://github.com/mochilang/mochi/pull/5235
agent,3205050061,5236,https://github.com/mochilang/mochi/pull/5236
agent,3205080468,5237,https://github.com/mochilang/mochi/pull/5237
agent,3205112620,5240,https://github.com/mochilang/mochi/pull/5240
agent,3205113120,5241,https://github.com/mochilang/mochi/pull/5241
agent,3205114702,5243,https://github.com/mochilang/mochi/pull/5243
agent,3205118653,5245,https://github.com/mochilang/mochi/pull/5245
agent,3205119900,5246,https://github.com/mochilang/mochi/pull/5246
agent,3205120501,5247,https://github.com/mochilang/mochi/pull/5247
agent,3205121851,5248,https://github.com/mochilang/mochi/pull/5248
agent,3205132289,5250,https://github.com/mochilang/mochi/pull/5250
agent,3205136383,5252,https://github.com/mochilang/mochi/pull/5252
agent,3205138602,5253,https://github.com/mochilang/mochi/pull/5253
agent,3205140516,5254,https://github.com/mochilang/mochi/pull/5254
agent,3205146608,5255,https://github.com/mochilang/mochi/pull/5255
agent,3205150414,5258,https://github.com/mochilang/mochi/pull/5258
agent,3205151614,5259,https://github.com/mochilang/mochi/pull/5259
agent,3205166037,5263,https://github.com/mochilang/mochi/pull/5263
agent,3205167503,5264,https://github.com/mochilang/mochi/pull/5264
agent,3205173327,5266,https://github.com/mochilang/mochi/pull/5266
agent,3205174605,5267,https://github.com/mochilang/mochi/pull/5267
agent,3205176779,5268,https://github.com/mochilang/mochi/pull/5268
agent,3205177975,5269,https://github.com/mochilang/mochi/pull/5269
agent,3205180635,5270,https://github.com/mochilang/mochi/pull/5270
agent,3205182893,5271,https://github.com/mochilang/mochi/pull/5271
agent,3205184217,5272,https://github.com/mochilang/mochi/pull/5272
agent,3205186350,5273,https://github.com/mochilang/mochi/pull/5273
agent,3205188541,5274,https://github.com/mochilang/mochi/pull/5274
agent,3205194389,5277,https://github.com/mochilang/mochi/pull/5277
agent,3205195997,5278,https://github.com/mochilang/mochi/pull/5278
agent,3205200315,5280,https://github.com/mochilang/mochi/pull/5280
agent,3205202453,5281,https://github.com/mochilang/mochi/pull/5281
agent,3205208226,5283,https://github.com/mochilang/mochi/pull/5283
agent,3205211798,5284,https://github.com/mochilang/mochi/pull/5284
agent,3205213978,5285,https://github.com/mochilang/mochi/pull/5285
agent,3205217625,5286,https://github.com/mochilang/mochi/pull/5286
agent,3070076491,1248,https://github.com/Valour-Software/Valour/pull/1248
agent,3070083898,2255,https://github.com/commaai/opendbc/pull/2255
agent,3070090137,4310,https://github.com/mastra-ai/mastra/pull/4310
agent,3070099307,1249,https://github.com/Valour-Software/Valour/pull/1249
agent,3070113078,360,https://github.com/Blaizzy/mlx-vlm/pull/360
agent,3070146313,46,https://github.com/ObservedObserver/streamlit-shadcn-ui/pull/46
agent,3070171080,45,https://github.com/joshuafuller/ATAK-Maps/pull/45
agent,3070184545,46,https://github.com/joshuafuller/ATAK-Maps/pull/46
agent,3070185556,502,https://github.com/VerisimilitudeX/DNAnalyzer/pull/502
agent,3070191345,506,https://github.com/VerisimilitudeX/DNAnalyzer/pull/506
agent,3070192166,508,https://github.com/VerisimilitudeX/DNAnalyzer/pull/508
agent,3070192416,47,https://github.com/joshuafuller/ATAK-Maps/pull/47
agent,3070192457,48,https://github.com/joshuafuller/ATAK-Maps/pull/48
agent,3070195632,49,https://github.com/joshuafuller/ATAK-Maps/pull/49
agent,3070203266,517,https://github.com/VerisimilitudeX/DNAnalyzer/pull/517
agent,3071061601,1815,https://github.com/skillrecordings/products/pull/1815
agent,3071077865,79,https://github.com/wieslawsoltes/Xaml.Behaviors/pull/79
agent,3071077909,81,https://github.com/wieslawsoltes/Xaml.Behaviors/pull/81
agent,3135341161,379,https://github.com/mochilang/mochi/pull/379
agent,3135347248,1989,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1989
agent,3135373186,1990,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1990
agent,3186036135,2747,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2747
agent,3186037018,3948,https://github.com/mochilang/mochi/pull/3948
agent,3186067109,2748,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2748
agent,3186119820,2749,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2749
agent,3186140675,2750,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2750
agent,3234978750,26,https://github.com/FoundationAgents/AFlow/pull/26
agent,3222652505,7743,https://github.com/mochilang/mochi/pull/7743
agent,3222660827,7745,https://github.com/mochilang/mochi/pull/7745
agent,3222664460,7746,https://github.com/mochilang/mochi/pull/7746
agent,3222678244,7750,https://github.com/mochilang/mochi/pull/7750
agent,3222683231,7751,https://github.com/mochilang/mochi/pull/7751
agent,3222687756,7753,https://github.com/mochilang/mochi/pull/7753
agent,3222691619,7754,https://github.com/mochilang/mochi/pull/7754
agent,3222726840,7762,https://github.com/mochilang/mochi/pull/7762
agent,3222762077,7774,https://github.com/mochilang/mochi/pull/7774
agent,3222787437,7779,https://github.com/mochilang/mochi/pull/7779
agent,3222819969,7781,https://github.com/mochilang/mochi/pull/7781
agent,3222825011,7784,https://github.com/mochilang/mochi/pull/7784
agent,3222826115,7785,https://github.com/mochilang/mochi/pull/7785
agent,3222828601,7786,https://github.com/mochilang/mochi/pull/7786
agent,3222829652,7787,https://github.com/mochilang/mochi/pull/7787
agent,3222838339,7791,https://github.com/mochilang/mochi/pull/7791
agent,3222839254,7792,https://github.com/mochilang/mochi/pull/7792
agent,3116005590,1528,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1528
agent,3243285679,3511,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3511
agent,3243431611,350,https://github.com/wieslawsoltes/Svg.Skia/pull/350
agent,3154327287,1454,https://github.com/mochilang/mochi/pull/1454
agent,3154285806,1450,https://github.com/mochilang/mochi/pull/1450
agent,3154189544,2303,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2303
agent,3249361273,14060,https://github.com/hmislk/hmis/pull/14060
agent,3268373185,14099,https://github.com/mochilang/mochi/pull/14099
agent,3268377846,14100,https://github.com/mochilang/mochi/pull/14100
agent,3268416515,14101,https://github.com/mochilang/mochi/pull/14101
agent,3268425807,14102,https://github.com/mochilang/mochi/pull/14102
agent,3268436037,14103,https://github.com/mochilang/mochi/pull/14103
agent,3268472151,14109,https://github.com/mochilang/mochi/pull/14109
agent,3268648291,14129,https://github.com/mochilang/mochi/pull/14129
agent,3268650264,14130,https://github.com/mochilang/mochi/pull/14130
agent,3268650450,14131,https://github.com/mochilang/mochi/pull/14131
agent,3268650502,14132,https://github.com/mochilang/mochi/pull/14132
agent,3268650583,14133,https://github.com/mochilang/mochi/pull/14133
agent,3268650975,14134,https://github.com/mochilang/mochi/pull/14134
agent,3268651151,14135,https://github.com/mochilang/mochi/pull/14135
agent,3268651504,14136,https://github.com/mochilang/mochi/pull/14136
agent,3268651617,14137,https://github.com/mochilang/mochi/pull/14137
agent,3268651743,14138,https://github.com/mochilang/mochi/pull/14138
agent,3268651869,14139,https://github.com/mochilang/mochi/pull/14139
agent,3268662816,14140,https://github.com/mochilang/mochi/pull/14140
agent,3268811198,14150,https://github.com/mochilang/mochi/pull/14150
agent,3268811630,14151,https://github.com/mochilang/mochi/pull/14151
agent,3268812338,14152,https://github.com/mochilang/mochi/pull/14152
agent,3268812378,14153,https://github.com/mochilang/mochi/pull/14153
agent,3268812467,14155,https://github.com/mochilang/mochi/pull/14155
agent,3268812726,14156,https://github.com/mochilang/mochi/pull/14156
agent,3268826596,14158,https://github.com/mochilang/mochi/pull/14158
agent,3268828712,14159,https://github.com/mochilang/mochi/pull/14159
agent,3268829096,14161,https://github.com/mochilang/mochi/pull/14161
agent,3268845166,14162,https://github.com/mochilang/mochi/pull/14162
agent,3268845532,14163,https://github.com/mochilang/mochi/pull/14163
agent,3268845587,14164,https://github.com/mochilang/mochi/pull/14164
agent,3268845701,14165,https://github.com/mochilang/mochi/pull/14165
agent,3268845892,14168,https://github.com/mochilang/mochi/pull/14168
agent,3268846237,14172,https://github.com/mochilang/mochi/pull/14172
agent,3268859358,14173,https://github.com/mochilang/mochi/pull/14173
agent,3268885446,14174,https://github.com/mochilang/mochi/pull/14174
agent,3268887887,14175,https://github.com/mochilang/mochi/pull/14175
agent,3268889153,14176,https://github.com/mochilang/mochi/pull/14176
agent,3268907724,14177,https://github.com/mochilang/mochi/pull/14177
agent,3268911522,14178,https://github.com/mochilang/mochi/pull/14178
agent,3268915044,14179,https://github.com/mochilang/mochi/pull/14179
agent,3268915160,14180,https://github.com/mochilang/mochi/pull/14180
agent,3268953787,14184,https://github.com/mochilang/mochi/pull/14184
agent,3268954025,14185,https://github.com/mochilang/mochi/pull/14185
agent,3268954090,14186,https://github.com/mochilang/mochi/pull/14186
agent,3268954234,14187,https://github.com/mochilang/mochi/pull/14187
agent,3169470058,387,https://github.com/Kiln-AI/Kiln/pull/387
agent,3169641359,2529,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2529
agent,3187163338,1661,https://github.com/gluesql/gluesql/pull/1661
agent,3187186314,1662,https://github.com/gluesql/gluesql/pull/1662
agent,3187260592,1663,https://github.com/gluesql/gluesql/pull/1663
agent,3178228056,292,https://github.com/Codehagen/Badget/pull/292
agent,3084407410,60,https://github.com/nodetool-ai/nodetool/pull/60
agent,3129172469,269,https://github.com/synth-inc/onit/pull/269
agent,3117928238,19145,https://github.com/vllm-project/vllm/pull/19145
agent,3118378237,1162,https://github.com/ESPresense/ESPresense-companion/pull/1162
agent,3119333424,51,https://github.com/joewandy/hlda/pull/51
agent,3117245141,21,https://github.com/mochilang/mochi/pull/21
agent,3117937316,866,https://github.com/go-vikunja/vikunja/pull/866
agent,3126423163,1737,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1737
agent,3127052244,12794,https://github.com/hmislk/hmis/pull/12794
agent,3127301835,12801,https://github.com/hmislk/hmis/pull/12801
agent,3138447198,2018,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2018
agent,3138455722,2019,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2019
agent,3174915197,239,https://github.com/wieslawsoltes/Xaml.Behaviors/pull/239
agent,3164738128,2459,https://github.com/mochilang/mochi/pull/2459
agent,3164738316,2460,https://github.com/mochilang/mochi/pull/2460
agent,3164738341,2461,https://github.com/mochilang/mochi/pull/2461
agent,3164738704,2463,https://github.com/mochilang/mochi/pull/2463
agent,3186616704,709,https://github.com/selfxyz/self/pull/709
agent,3237961324,3455,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3455
agent,3238009585,3457,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3457
agent,3238039430,3458,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3458
agent,3166194534,992,https://github.com/go-vikunja/vikunja/pull/992
agent,3092242204,359,https://github.com/seasonedcc/remix-forms/pull/359
agent,3092479741,109,https://github.com/ryokun6/ryos/pull/109
agent,3092512259,3484,https://github.com/gofiber/fiber/pull/3484
agent,3092666797,198,https://github.com/happi/theBeamBook/pull/198
agent,3235528588,8854,https://github.com/mochilang/mochi/pull/8854
agent,3235545447,8859,https://github.com/mochilang/mochi/pull/8859
agent,3235602956,8866,https://github.com/mochilang/mochi/pull/8866
agent,3070082535,40,https://github.com/joshuafuller/ATAK-Maps/pull/40
agent,3226326618,178,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/178
agent,3115645589,6343,https://github.com/opengisch/QField/pull/6343
agent,3115734352,1156,https://github.com/ESPresense/ESPresense-companion/pull/1156
agent,3155226207,1011,https://github.com/dcSpark/shinkai-local-ai-agents/pull/1011
agent,3155280299,1555,https://github.com/mochilang/mochi/pull/1555
agent,3155286608,1323,https://github.com/obi1kenobi/cargo-semver-checks/pull/1323
agent,3118753153,212,https://github.com/SimonHalvdansson/Harmonic-HN/pull/212
agent,3151975654,1237,https://github.com/mochilang/mochi/pull/1237
agent,3152008522,1239,https://github.com/mochilang/mochi/pull/1239
agent,3152017032,1240,https://github.com/mochilang/mochi/pull/1240
agent,3152019139,1241,https://github.com/mochilang/mochi/pull/1241
agent,3152089491,1242,https://github.com/mochilang/mochi/pull/1242
agent,3152090393,1243,https://github.com/mochilang/mochi/pull/1243
agent,3152119500,1244,https://github.com/mochilang/mochi/pull/1244
agent,3152120053,1245,https://github.com/mochilang/mochi/pull/1245
agent,3152120728,1246,https://github.com/mochilang/mochi/pull/1246
agent,3152121400,1247,https://github.com/mochilang/mochi/pull/1247
agent,3152121780,1248,https://github.com/mochilang/mochi/pull/1248
agent,3152122135,1249,https://github.com/mochilang/mochi/pull/1249
agent,3152128768,1251,https://github.com/mochilang/mochi/pull/1251
agent,3152128963,1252,https://github.com/mochilang/mochi/pull/1252
agent,3152129154,1253,https://github.com/mochilang/mochi/pull/1253
agent,3152147427,1254,https://github.com/mochilang/mochi/pull/1254
agent,3152151175,1255,https://github.com/mochilang/mochi/pull/1255
agent,3152157743,1257,https://github.com/mochilang/mochi/pull/1257
agent,3152176882,1260,https://github.com/mochilang/mochi/pull/1260
agent,3152185628,1261,https://github.com/mochilang/mochi/pull/1261
agent,3152203852,1263,https://github.com/mochilang/mochi/pull/1263
agent,3152218307,1266,https://github.com/mochilang/mochi/pull/1266
agent,3152218830,1267,https://github.com/mochilang/mochi/pull/1267
agent,3152251805,1269,https://github.com/mochilang/mochi/pull/1269
agent,3152265469,1271,https://github.com/mochilang/mochi/pull/1271
agent,3152298871,1272,https://github.com/mochilang/mochi/pull/1272
agent,3195129665,485,https://github.com/wieslawsoltes/Dock/pull/485
agent,3172967820,2569,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2569
agent,3172953192,36,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/36
agent,3245435326,489,https://github.com/StockSharp/StockSharp/pull/489
agent,3134792841,279,https://github.com/samayo/country-json/pull/279
agent,3136724875,401,https://github.com/mochilang/mochi/pull/401
agent,3138283020,12969,https://github.com/hmislk/hmis/pull/12969
agent,3210076893,2873,https://github.com/parse-community/parse-dashboard/pull/2873
agent,3210227511,562,https://github.com/wieslawsoltes/Dock/pull/562
agent,3153905668,158,https://github.com/estruyf/vscode-demo-time/pull/158
agent,3153977466,160,https://github.com/estruyf/vscode-demo-time/pull/160
agent,3153985667,2297,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2297
agent,3122796109,13290,https://github.com/prebid/Prebid.js/pull/13290
agent,3122811380,475,https://github.com/peass-ng/PEASS-ng/pull/475
agent,3203675489,1650,https://github.com/567-labs/instructor/pull/1650
agent,3203697359,159,https://github.com/andrewm4894/anomstack/pull/159
agent,3221238501,7519,https://github.com/mochilang/mochi/pull/7519
agent,3221253928,7524,https://github.com/mochilang/mochi/pull/7524
agent,3221258416,7525,https://github.com/mochilang/mochi/pull/7525
agent,3221271962,7530,https://github.com/mochilang/mochi/pull/7530
agent,3221481114,4863,https://github.com/colinhacks/zod/pull/4863
agent,3221482545,4867,https://github.com/colinhacks/zod/pull/4867
agent,3221483028,4868,https://github.com/colinhacks/zod/pull/4868
agent,3137778879,12955,https://github.com/hmislk/hmis/pull/12955
agent,3137744658,317,https://github.com/react-chatbotify/react-chatbotify/pull/317
agent,3137702967,438,https://github.com/mochilang/mochi/pull/438
agent,3137682341,12954,https://github.com/hmislk/hmis/pull/12954
agent,3232494393,2925,https://github.com/KomodoPlatform/komodo-wallet/pull/2925
agent,3232543870,3376,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3376
agent,3232582660,3377,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3377
agent,3089356292,1262,https://github.com/Valour-Software/Valour/pull/1262
agent,3089358039,104,https://github.com/ryokun6/ryos/pull/104
agent,3089360001,232,https://github.com/CitizensFoundation/your-priorities-app/pull/232
agent,3227085085,8621,https://github.com/mochilang/mochi/pull/8621
agent,3227227520,31,https://github.com/0x4D31/galah/pull/31
agent,3105310912,831,https://github.com/phel-lang/phel-lang/pull/831
agent,3105452595,138,https://github.com/alexanderjeurissen/ranger_devicons/pull/138
agent,3105520772,438,https://github.com/aipotheosis-labs/aci/pull/438
agent,3275939971,14839,https://github.com/mochilang/mochi/pull/14839
agent,3275951489,14843,https://github.com/mochilang/mochi/pull/14843
agent,3275966357,14849,https://github.com/mochilang/mochi/pull/14849
agent,3148097509,238,https://github.com/laravel-workflow/laravel-workflow/pull/238
agent,3124188120,1438,https://github.com/EricLBuehler/mistral.rs/pull/1438
agent,3124191467,1439,https://github.com/EricLBuehler/mistral.rs/pull/1439
agent,3226865471,3320,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3320
agent,3128694502,1907,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1907
agent,3137373199,4720,https://github.com/TobikoData/sqlmesh/pull/4720
agent,3108844574,6319,https://github.com/duplicati/duplicati/pull/6319
agent,3111613859,1457,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1457
agent,3125987567,1704,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1704
agent,3125825626,76,https://github.com/willccbb/verifiers/pull/76
agent,3258291968,239,https://github.com/StephenDev0/StikDebug/pull/239
agent,3197099850,78,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/78
agent,3270625231,795,https://github.com/selfxyz/self/pull/795
agent,3152997331,31,https://github.com/selcukorkmaz/fastml/pull/31
agent,3153126494,34,https://github.com/selcukorkmaz/fastml/pull/34
agent,3153139747,35,https://github.com/selcukorkmaz/fastml/pull/35
agent,3165170414,2615,https://github.com/mochilang/mochi/pull/2615
agent,3165171000,2462,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2462
agent,3165171076,2616,https://github.com/mochilang/mochi/pull/2616
agent,3165171435,2617,https://github.com/mochilang/mochi/pull/2617
agent,3165172087,2619,https://github.com/mochilang/mochi/pull/2619
agent,3165172697,2621,https://github.com/mochilang/mochi/pull/2621
agent,3165173802,2624,https://github.com/mochilang/mochi/pull/2624
agent,3165177597,2632,https://github.com/mochilang/mochi/pull/2632
agent,3146000369,91,https://github.com/Veloera/Veloera/pull/91
agent,3207205345,5850,https://github.com/mochilang/mochi/pull/5850
agent,3263259840,3753,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3753
agent,3263417743,608,https://github.com/3rdIteration/btcrecover/pull/608
agent,3213612264,55,https://github.com/jscarle/LightResults/pull/55
agent,3158618552,974,https://github.com/carverauto/serviceradar/pull/974
agent,3158651883,975,https://github.com/carverauto/serviceradar/pull/975
agent,3158692103,330,https://github.com/jdereg/json-io/pull/330
agent,3158700512,331,https://github.com/jdereg/json-io/pull/331
agent,3158703873,333,https://github.com/jdereg/json-io/pull/333
agent,3158720758,336,https://github.com/jdereg/json-io/pull/336
agent,3088274076,79,https://github.com/nodetool-ai/nodetool/pull/79
agent,3088275393,144,https://github.com/OpenHFT/Chronicle-Logger/pull/144
agent,3088275458,145,https://github.com/OpenHFT/Chronicle-Logger/pull/145
agent,3088275541,147,https://github.com/OpenHFT/Chronicle-Logger/pull/147
agent,3088275612,149,https://github.com/OpenHFT/Chronicle-Logger/pull/149
agent,3088275992,154,https://github.com/OpenHFT/Chronicle-Logger/pull/154
agent,3088276162,157,https://github.com/OpenHFT/Chronicle-Logger/pull/157
agent,3088276265,159,https://github.com/OpenHFT/Chronicle-Logger/pull/159
agent,3088276342,160,https://github.com/OpenHFT/Chronicle-Logger/pull/160
agent,3088279824,166,https://github.com/OpenHFT/Chronicle-Logger/pull/166
agent,3088287811,170,https://github.com/OpenHFT/Chronicle-Logger/pull/170
agent,3088288384,171,https://github.com/OpenHFT/Chronicle-Logger/pull/171
agent,3088288463,172,https://github.com/OpenHFT/Chronicle-Logger/pull/172
agent,3088288517,173,https://github.com/OpenHFT/Chronicle-Logger/pull/173
agent,3088288545,174,https://github.com/OpenHFT/Chronicle-Logger/pull/174
agent,3088288596,175,https://github.com/OpenHFT/Chronicle-Logger/pull/175
agent,3088288954,177,https://github.com/OpenHFT/Chronicle-Logger/pull/177
agent,3088288985,178,https://github.com/OpenHFT/Chronicle-Logger/pull/178
agent,3088289436,181,https://github.com/OpenHFT/Chronicle-Logger/pull/181
agent,3088290648,185,https://github.com/OpenHFT/Chronicle-Logger/pull/185
agent,3088290985,189,https://github.com/OpenHFT/Chronicle-Logger/pull/189
agent,3142798198,13007,https://github.com/hmislk/hmis/pull/13007
agent,3142828554,13009,https://github.com/hmislk/hmis/pull/13009
agent,3165907033,550,https://github.com/SwitchbackTech/compass/pull/550
agent,3226994216,134,https://github.com/featureform/enrichmcp/pull/134
agent,3146813799,11,https://github.com/CX330Blake/Black-Hat-Zig/pull/11
agent,3117547619,13,https://github.com/Drakonis96/dockerstats/pull/13
agent,3117609135,124,https://github.com/robinp7720/Oblecto/pull/124
agent,3117654597,151,https://github.com/Dispatcharr/Dispatcharr/pull/151
agent,3117784326,499,https://github.com/syntasso/kratix/pull/499
agent,3118158790,1542,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1542
agent,3118513016,64,https://github.com/mochilang/mochi/pull/64
agent,3124386223,124,https://github.com/mochilang/mochi/pull/124
agent,3124533814,69,https://github.com/EvotecIT/Mailozaurr/pull/69
agent,3125183325,48,https://github.com/Felix3322/PotPlayer_ChatGPT_Translate/pull/48
agent,3125201311,49,https://github.com/Felix3322/PotPlayer_ChatGPT_Translate/pull/49
agent,3226968852,3323,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3323
agent,3226977616,3324,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3324
agent,3105819925,1278,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1278
agent,3105859310,1281,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1281
agent,3105870339,1282,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1282
agent,3105884763,1283,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1283
agent,3105888579,28,https://github.com/beowolx/rensa/pull/28
agent,3106043791,1292,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1292
agent,3124539056,313,https://github.com/dkrivoruchko/ScreenStream/pull/313
agent,3141429516,5687,https://github.com/rsyslog/rsyslog/pull/5687
agent,3141458756,5688,https://github.com/rsyslog/rsyslog/pull/5688
agent,3141822644,18,https://github.com/rezaakb/pinns-torch/pull/18
agent,3126140128,831,https://github.com/theepicsaxguy/homelab/pull/831
agent,3126181860,12779,https://github.com/hmislk/hmis/pull/12779
agent,3127810870,1830,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1830
agent,3127882080,1846,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1846
agent,3128589261,1896,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1896
agent,3168682773,1098,https://github.com/carverauto/serviceradar/pull/1098
agent,3168667212,2729,https://github.com/mochilang/mochi/pull/2729
agent,3168661321,1097,https://github.com/carverauto/serviceradar/pull/1097
agent,3168637428,879,https://github.com/bionic-gpt/bionic-gpt/pull/879
agent,3168636818,1380,https://github.com/roboflow/inference/pull/1380
agent,3168622226,2813,https://github.com/KomodoPlatform/komodo-wallet/pull/2813
agent,3168613102,2727,https://github.com/mochilang/mochi/pull/2727
agent,3168582609,2725,https://github.com/mochilang/mochi/pull/2725
agent,3168561935,2812,https://github.com/KomodoPlatform/komodo-wallet/pull/2812
agent,3168553558,1094,https://github.com/carverauto/serviceradar/pull/1094
agent,3115751826,1521,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1521
agent,3115743577,1520,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1520
agent,3244251767,3527,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3527
agent,3244214394,3526,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3526
agent,3244161526,3525,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3525
agent,3193612788,20,https://github.com/OneSparse/OneSparse/pull/20
agent,3203331838,2947,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2947
agent,3203380343,92,https://github.com/eplatonoff/pilorama/pull/92
agent,3128712394,78,https://github.com/johnpaulett/python-hl7/pull/78
agent,3223499888,7831,https://github.com/mochilang/mochi/pull/7831
agent,3223451920,1042,https://github.com/sashabaranov/go-openai/pull/1042
agent,3223383120,1041,https://github.com/sashabaranov/go-openai/pull/1041
agent,3096574781,1528,https://github.com/LayerZero-Labs/devtools/pull/1528
agent,3096596310,13,https://github.com/superagent-ai/vibekit/pull/13
agent,3096624559,15,https://github.com/superagent-ai/vibekit/pull/15
